at,status,reasons,forecast_status,forecast_model,cetane_age_days,t95_age_days,cetane_fresh,t95_fresh,regime_class,model,recommended,blocked_only_by_cn_t95_staleness,research_relaxed_upper_bound,year,cetane_age_bin,t95_age_bin
2024-06-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,43.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,44.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,45.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,46.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,47.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,48.875,0.4444444444444444,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,49.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-21 06:30:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,50.854166666666664,0.8541666666666666,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,51.875,0.8958333333333334,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,52.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,53.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-25 09:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,54.958333333333336,0.4583333333333333,False,True,normal,v4r,False,False,False,2024,30-60d,<=2d
2024-06-26 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,55.875,0.7916666666666666,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,56.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,57.875,0.5416666666666666,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,58.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,59.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-07-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,60.875,0.875,False,True,normal,v4r,False,True,False,2024,>60d,<=2d
2024-07-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,61.875,0.875,False,True,normal,v4r,False,True,False,2024,>60d,<=2d
2024-07-03 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,62.875,0.875,False,True,normal,v4r,False,False,False,2024,>60d,<=2d
2024-07-04 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-07-05 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-07-06 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-07-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-07-08 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.375,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-07-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-07-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-07-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-11 13:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.125,1.125,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-17 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-07-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.375,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-26 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-07-31 06:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.833333333333332,0.8333333333333334,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-08-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,28.875,0.9166666666666666,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-08-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,29.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-08-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,30.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-03 20:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,31.416666666666668,0.4166666666666667,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,31.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,32.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,33.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,34.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,35.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-08-09 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-08-10 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-08-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-08-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-08-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-08-14 07:00:00,abstain,Не все горизонты траектории прошли проверку области применимости|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-08-15 07:00:00,abstain,Не все горизонты траектории прошли проверку области применимости|cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-08-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
